Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
277,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:26.000,2019-11-15 19:33:15
278,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:27.000,2019-11-15 19:33:16
279,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:28.000,2019-11-15 19:33:17
280,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:29.000,2019-11-15 19:33:18
281,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:30.000,2019-11-15 19:33:19
282,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:31.000,2019-11-15 19:33:20
283,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:32.000,2019-11-15 19:33:21
284,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:33.000,2019-11-15 19:33:22
285,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:34.000,2019-11-15 19:33:23
286,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:35.000,2019-11-15 19:33:24
287,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:36.000,2019-11-15 19:33:25
288,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:37.000,2019-11-15 19:33:26
289,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:38.000,2019-11-15 19:33:27
290,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:39.000,2019-11-15 19:33:28
291,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:40.000,2019-11-15 19:33:29
292,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:41.000,2019-11-15 19:33:30
293,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:42.000,2019-11-15 19:33:31
294,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:43.000,2019-11-15 19:33:32
295,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:44.000,2019-11-15 19:33:33
296,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:45.000,2019-11-15 19:33:34
297,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:46.000,2019-11-15 19:33:35
298,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:47.000,2019-11-15 19:33:36
299,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:48.000,2019-11-15 19:33:37
300,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:49.000,2019-11-15 19:33:38
301,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:50.000,2019-11-15 19:33:39
302,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:51.000,2019-11-15 19:33:40
303,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:52.000,2019-11-15 19:33:41
304,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:53.000,2019-11-15 19:33:42
305,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:54.000,2019-11-15 19:33:43
306,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:55.000,2019-11-15 19:33:44
307,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:56.000,2019-11-15 19:33:45
308,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:57.000,2019-11-15 19:33:46
309,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:58.000,2019-11-15 19:33:47
310,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:04:59.000,2019-11-15 19:33:48
311,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:00.000,2019-11-15 19:33:49
312,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:01.000,2019-11-15 19:33:50
313,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:02.000,2019-11-15 19:33:51
314,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:03.000,2019-11-15 19:33:52
315,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:04.000,2019-11-15 19:33:53
316,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:05.000,2019-11-15 19:33:54
317,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:06.000,2019-11-15 19:33:55
318,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:07.000,2019-11-15 19:33:56
319,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:08.000,2019-11-15 19:33:57
320,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:09.000,2019-11-15 19:33:58
321,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:10.000,2019-11-15 19:33:59
322,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:11.000,2019-11-15 19:34:00
323,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:12.000,2019-11-15 19:34:01
324,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:13.000,2019-11-15 19:34:02
325,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:14.000,2019-11-15 19:34:03
326,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:15.000,2019-11-15 19:34:04
327,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:16.000,2019-11-15 19:34:05
328,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:17.000,2019-11-15 19:34:06
329,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:18.000,2019-11-15 19:34:07
330,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:19.000,2019-11-15 19:34:08
331,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:20.000,2019-11-15 19:34:09
332,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:21.000,2019-11-15 19:34:10
333,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:22.000,2019-11-15 19:34:11
334,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:23.000,2019-11-15 19:34:12
335,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:24.000,2019-11-15 19:34:13
336,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:25.000,2019-11-15 19:34:14
337,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:26.000,2019-11-15 19:34:15
338,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:27.000,2019-11-15 19:34:16
339,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:28.000,2019-11-15 19:34:17
340,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:29.000,2019-11-15 19:34:18
341,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:30.000,2019-11-15 19:34:19
342,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:31.000,2019-11-15 19:34:20
343,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:32.000,2019-11-15 19:34:21
344,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:33.000,2019-11-15 19:34:22
345,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:34.000,2019-11-15 19:34:23
346,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:35.000,2019-11-15 19:34:24
347,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:36.000,2019-11-15 19:34:25
348,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:37.000,2019-11-15 19:34:26
349,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:38.000,2019-11-15 19:34:27
350,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:39.000,2019-11-15 19:34:28
351,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:40.000,2019-11-15 19:34:29
352,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:41.000,2019-11-15 19:34:30
353,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:42.000,2019-11-15 19:34:31
354,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:43.000,2019-11-15 19:34:32
355,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:44.000,2019-11-15 19:34:33
356,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:45.000,2019-11-15 19:34:34
357,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:46.000,2019-11-15 19:34:35
358,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:47.000,2019-11-15 19:34:36
359,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:48.000,2019-11-15 19:34:37
360,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:49.000,2019-11-15 19:34:38
361,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:50.000,2019-11-15 19:34:39
362,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:51.000,2019-11-15 19:34:40
363,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:52.000,2019-11-15 19:34:41
364,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:53.000,2019-11-15 19:34:42
365,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:54.000,2019-11-15 19:34:43
366,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:55.000,2019-11-15 19:34:44
367,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:56.000,2019-11-15 19:34:45
368,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:57.000,2019-11-15 19:34:46
369,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:58.000,2019-11-15 19:34:47
370,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:59.000,2019-11-15 19:34:48
371,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:00.000,2019-11-15 19:34:49
372,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:01.000,2019-11-15 19:34:50
373,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:02.000,2019-11-15 19:34:51
374,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:03.000,2019-11-15 19:34:52
375,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:04.000,2019-11-15 19:34:53
376,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:05.000,2019-11-15 19:34:54
377,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:06.000,2019-11-15 19:34:55
378,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:07.000,2019-11-15 19:34:56
379,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:08.000,2019-11-15 19:34:57
380,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:09.000,2019-11-15 19:34:58
381,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:10.000,2019-11-15 19:34:59
382,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:11.000,2019-11-15 19:35:00
383,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:12.000,2019-11-15 19:35:01
384,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:13.000,2019-11-15 19:35:02
385,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:14.000,2019-11-15 19:35:03
386,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:15.000,2019-11-15 19:35:04
387,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:16.000,2019-11-15 19:35:05
388,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:17.000,2019-11-15 19:35:06
389,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:18.000,2019-11-15 19:35:07
390,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:19.000,2019-11-15 19:35:08
391,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:20.000,2019-11-15 19:35:09
392,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:21.000,2019-11-15 19:35:10
393,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:22.000,2019-11-15 19:35:11
394,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:23.000,2019-11-15 19:35:12
395,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:24.000,2019-11-15 19:35:13
396,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:25.000,2019-11-15 19:35:14
397,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:26.000,2019-11-15 19:35:15
398,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:27.000,2019-11-15 19:35:16
399,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:28.000,2019-11-15 19:35:17
400,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:29.000,2019-11-15 19:35:18
401,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:30.000,2019-11-15 19:35:19
402,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:31.000,2019-11-15 19:35:20
403,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:32.000,2019-11-15 19:35:21
404,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:33.000,2019-11-15 19:35:22
405,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:34.000,2019-11-15 19:35:23
406,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:35.000,2019-11-15 19:35:24
407,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:36.000,2019-11-15 19:35:25
408,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:37.000,2019-11-15 19:35:26
409,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:38.000,2019-11-15 19:35:27
410,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:39.000,2019-11-15 19:35:28
411,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:40.000,2019-11-15 19:35:29
412,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:41.000,2019-11-15 19:35:30
413,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:42.000,2019-11-15 19:35:31
414,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:43.000,2019-11-15 19:35:32
415,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:44.000,2019-11-15 19:35:33
416,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:45.000,2019-11-15 19:35:34
417,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:46.000,2019-11-15 19:35:35
418,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:47.000,2019-11-15 19:35:36
419,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:48.000,2019-11-15 19:35:37
420,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:49.000,2019-11-15 19:35:38
421,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:50.000,2019-11-15 19:35:39
422,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:06:51.000,2019-11-15 19:35:40
423,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:52.000,2019-11-15 19:35:41
424,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:53.000,2019-11-15 19:35:42
425,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:54.000,2019-11-15 19:35:43
426,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:55.000,2019-11-15 19:35:44
427,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:56.000,2019-11-15 19:35:45
428,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:57.000,2019-11-15 19:35:46
429,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:58.000,2019-11-15 19:35:47
430,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:59.000,2019-11-15 19:35:48
431,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:00.000,2019-11-15 19:35:49
432,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:01.000,2019-11-15 19:35:50
433,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:02.000,2019-11-15 19:35:51
434,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:07:03.000,2019-11-15 19:35:52
435,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:04.000,2019-11-15 19:35:53
436,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:05.000,2019-11-15 19:35:54
437,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:06.000,2019-11-15 19:35:55
438,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:07.000,2019-11-15 19:35:56
439,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:08.000,2019-11-15 19:35:57
440,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:09.000,2019-11-15 19:35:58
441,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:10.000,2019-11-15 19:35:59
442,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:11.000,2019-11-15 19:36:00
443,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:12.000,2019-11-15 19:36:01
444,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:13.000,2019-11-15 19:36:02
445,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:14.000,2019-11-15 19:36:03
446,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:15.000,2019-11-15 19:36:04
447,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:16.000,2019-11-15 19:36:05
448,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:17.000,2019-11-15 19:36:06
449,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:18.000,2019-11-15 19:36:07
450,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:19.000,2019-11-15 19:36:08
451,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:20.000,2019-11-15 19:36:09
452,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:21.000,2019-11-15 19:36:10
453,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:22.000,2019-11-15 19:36:11
454,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:23.000,2019-11-15 19:36:12
455,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:24.000,2019-11-15 19:36:13
456,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:25.000,2019-11-15 19:36:14
457,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:26.000,2019-11-15 19:36:15
458,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:27.000,2019-11-15 19:36:16
459,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:28.000,2019-11-15 19:36:17
460,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:29.000,2019-11-15 19:36:18
461,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:30.000,2019-11-15 19:36:19
462,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:31.000,2019-11-15 19:36:20
463,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:32.000,2019-11-15 19:36:21
464,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:33.000,2019-11-15 19:36:22
465,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:34.000,2019-11-15 19:36:23
466,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:35.000,2019-11-15 19:36:24
467,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:36.000,2019-11-15 19:36:25
468,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:37.000,2019-11-15 19:36:26
469,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:38.000,2019-11-15 19:36:27
470,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:39.000,2019-11-15 19:36:28
471,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:40.000,2019-11-15 19:36:29
472,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:41.000,2019-11-15 19:36:30
473,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:42.000,2019-11-15 19:36:31
474,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:43.000,2019-11-15 19:36:32
475,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:44.000,2019-11-15 19:36:33
476,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:45.000,2019-11-15 19:36:34
477,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:46.000,2019-11-15 19:36:35
478,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:47.000,2019-11-15 19:36:36
479,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:48.000,2019-11-15 19:36:37
480,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:49.000,2019-11-15 19:36:38
481,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:50.000,2019-11-15 19:36:39
482,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:51.000,2019-11-15 19:36:40
483,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:52.000,2019-11-15 19:36:41
484,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:53.000,2019-11-15 19:36:42
485,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:54.000,2019-11-15 19:36:43
486,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:55.000,2019-11-15 19:36:44
487,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:56.000,2019-11-15 19:36:45
488,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:57.000,2019-11-15 19:36:46
489,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:58.000,2019-11-15 19:36:47
490,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:59.000,2019-11-15 19:36:48
491,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:00.000,2019-11-15 19:36:49
492,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:01.000,2019-11-15 19:36:50
493,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:02.000,2019-11-15 19:36:51
494,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:03.000,2019-11-15 19:36:52
495,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:04.000,2019-11-15 19:36:53
496,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:05.000,2019-11-15 19:36:54
497,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:06.000,2019-11-15 19:36:55
498,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:07.000,2019-11-15 19:36:56
499,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:08.000,2019-11-15 19:36:57
500,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:09.000,2019-11-15 19:36:58
501,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:10.000,2019-11-15 19:36:59
502,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:11.000,2019-11-15 19:37:00
503,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:12.000,2019-11-15 19:37:01
504,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:13.000,2019-11-15 19:37:02
505,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:14.000,2019-11-15 19:37:03
506,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:15.000,2019-11-15 19:37:04
507,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:16.000,2019-11-15 19:37:05
508,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:17.000,2019-11-15 19:37:06
509,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:18.000,2019-11-15 19:37:07
510,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:19.000,2019-11-15 19:37:08
511,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:20.000,2019-11-15 19:37:09
512,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:21.000,2019-11-15 19:37:10
513,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:22.000,2019-11-15 19:37:11
514,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:23.000,2019-11-15 19:37:12
515,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:24.000,2019-11-15 19:37:13
516,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:25.000,2019-11-15 19:37:14
517,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:26.000,2019-11-15 19:37:15
518,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:27.000,2019-11-15 19:37:16
519,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:28.000,2019-11-15 19:37:17
520,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:29.000,2019-11-15 19:37:18
521,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:30.000,2019-11-15 19:37:19
522,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:31.000,2019-11-15 19:37:20
523,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:32.000,2019-11-15 19:37:21
524,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:33.000,2019-11-15 19:37:22
525,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:34.000,2019-11-15 19:37:23
526,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:35.000,2019-11-15 19:37:24
527,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:36.000,2019-11-15 19:37:25
528,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:37.000,2019-11-15 19:37:26
529,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:38.000,2019-11-15 19:37:27
530,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:39.000,2019-11-15 19:37:28
531,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:40.000,2019-11-15 19:37:29
532,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:41.000,2019-11-15 19:37:30
533,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:42.000,2019-11-15 19:37:31
534,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:43.000,2019-11-15 19:37:32
535,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:44.000,2019-11-15 19:37:33
536,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:45.000,2019-11-15 19:37:34
537,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:46.000,2019-11-15 19:37:35
538,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:47.000,2019-11-15 19:37:36
539,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:48.000,2019-11-15 19:37:37
540,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:49.000,2019-11-15 19:37:38
541,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:50.000,2019-11-15 19:37:39
542,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:51.000,2019-11-15 19:37:40
543,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:52.000,2019-11-15 19:37:41
544,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:53.000,2019-11-15 19:37:42
545,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:54.000,2019-11-15 19:37:43
546,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:55.000,2019-11-15 19:37:44
547,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:56.000,2019-11-15 19:37:45
548,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:57.000,2019-11-15 19:37:46
549,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:58.000,2019-11-15 19:37:47
550,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:59.000,2019-11-15 19:37:48
551,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:00.000,2019-11-15 19:37:49
552,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:01.000,2019-11-15 19:37:50
553,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:02.000,2019-11-15 19:37:51
554,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:03.000,2019-11-15 19:37:52
