Record ID,Step Name,Relative Time(h:min:s.ms),Realtime,Auxiliary channel TU1 T(°C),Gap of Temperature
16555,CC_DChg,1:39:46.000,2019-11-16 00:04:29,28.0,0.0
16556,CC_DChg,1:39:47.000,2019-11-16 00:04:30,28.1,0.0
16557,CC_DChg,1:39:48.000,2019-11-16 00:04:31,28.0,0.0
16558,CC_DChg,1:39:49.000,2019-11-16 00:04:32,28.0,0.0
16559,CC_DChg,1:39:50.000,2019-11-16 00:04:33,28.0,0.0
16560,CC_DChg,1:39:51.000,2019-11-16 00:04:34,28.0,0.0
16561,CC_DChg,1:39:52.000,2019-11-16 00:04:35,28.0,0.0
16562,CC_DChg,1:39:53.000,2019-11-16 00:04:36,28.0,0.0
16563,CC_DChg,1:39:54.000,2019-11-16 00:04:37,28.0,0.0
16564,CC_DChg,1:39:55.000,2019-11-16 00:04:38,28.0,0.0
16565,CC_DChg,1:39:56.000,2019-11-16 00:04:39,28.0,0.0
16566,CC_DChg,1:39:57.000,2019-11-16 00:04:40,28.0,0.0
16567,CC_DChg,1:39:58.000,2019-11-16 00:04:41,28.0,0.0
16568,CC_DChg,1:39:59.000,2019-11-16 00:04:42,28.0,0.0
16569,CC_DChg,1:40:00.000,2019-11-16 00:04:43,28.0,0.0
16570,CC_DChg,1:40:01.000,2019-11-16 00:04:44,28.0,0.0
16571,CC_DChg,1:40:02.000,2019-11-16 00:04:45,28.0,0.0
16572,CC_DChg,1:40:03.000,2019-11-16 00:04:46,28.0,0.0
16573,CC_DChg,1:40:04.000,2019-11-16 00:04:47,28.0,0.0
16574,CC_DChg,1:40:05.000,2019-11-16 00:04:48,28.0,0.0
16575,CC_DChg,1:40:06.000,2019-11-16 00:04:49,28.0,0.0
16576,CC_DChg,1:40:07.000,2019-11-16 00:04:50,27.9,0.0
16577,CC_DChg,1:40:08.000,2019-11-16 00:04:51,28.0,0.0
16578,CC_DChg,1:40:09.000,2019-11-16 00:04:52,27.9,0.0
16579,CC_DChg,1:40:10.000,2019-11-16 00:04:53,27.9,0.0
16580,CC_DChg,1:40:11.000,2019-11-16 00:04:54,27.9,0.0
16581,CC_DChg,1:40:12.000,2019-11-16 00:04:55,27.9,0.0
16582,CC_DChg,1:40:13.000,2019-11-16 00:04:56,27.9,0.0
16583,CC_DChg,1:40:14.000,2019-11-16 00:04:57,28.0,0.0
16584,CC_DChg,1:40:15.000,2019-11-16 00:04:58,27.9,0.0
16585,CC_DChg,1:40:16.000,2019-11-16 00:04:59,27.9,0.0
16586,CC_DChg,1:40:17.000,2019-11-16 00:05:00,27.9,0.0
16587,CC_DChg,1:40:18.000,2019-11-16 00:05:01,27.9,0.0
16588,CC_DChg,1:40:19.000,2019-11-16 00:05:02,27.9,0.0
16589,CC_DChg,1:40:20.000,2019-11-16 00:05:03,27.9,0.0
16590,CC_DChg,1:40:21.000,2019-11-16 00:05:04,27.9,0.0
16591,CC_DChg,1:40:22.000,2019-11-16 00:05:05,27.9,0.0
16592,CC_DChg,1:40:23.000,2019-11-16 00:05:06,27.9,0.0
16593,CC_DChg,1:40:24.000,2019-11-16 00:05:07,27.9,0.0
16594,CC_DChg,1:40:25.000,2019-11-16 00:05:08,27.9,0.0
16595,CC_DChg,1:40:26.000,2019-11-16 00:05:09,27.9,0.0
16596,CC_DChg,1:40:27.000,2019-11-16 00:05:10,27.9,0.0
16597,CC_DChg,1:40:28.000,2019-11-16 00:05:11,27.9,0.0
16598,CC_DChg,1:40:29.000,2019-11-16 00:05:12,27.9,0.0
16599,CC_DChg,1:40:30.000,2019-11-16 00:05:13,28.0,0.0
16600,CC_DChg,1:40:31.000,2019-11-16 00:05:14,27.9,0.0
16601,CC_DChg,1:40:32.000,2019-11-16 00:05:15,28.0,0.0
16602,CC_DChg,1:40:33.000,2019-11-16 00:05:16,27.9,0.0
16603,CC_DChg,1:40:34.000,2019-11-16 00:05:17,28.0,0.0
16604,CC_DChg,1:40:35.000,2019-11-16 00:05:18,27.9,0.0
16605,CC_DChg,1:40:36.000,2019-11-16 00:05:19,28.0,0.0
16606,CC_DChg,1:40:37.000,2019-11-16 00:05:20,27.9,0.0
16607,CC_DChg,1:40:38.000,2019-11-16 00:05:21,28.0,0.0
16608,CC_DChg,1:40:39.000,2019-11-16 00:05:22,28.0,0.0
16609,CC_DChg,1:40:40.000,2019-11-16 00:05:23,28.0,0.0
16610,CC_DChg,1:40:41.000,2019-11-16 00:05:24,28.0,0.0
16611,CC_DChg,1:40:42.000,2019-11-16 00:05:25,28.0,0.0
16612,CC_DChg,1:40:43.000,2019-11-16 00:05:26,28.0,0.0
16613,CC_DChg,1:40:44.000,2019-11-16 00:05:27,28.0,0.0
16614,CC_DChg,1:40:45.000,2019-11-16 00:05:28,28.0,0.0
16615,CC_DChg,1:40:46.000,2019-11-16 00:05:29,28.0,0.0
16616,CC_DChg,1:40:47.000,2019-11-16 00:05:30,28.0,0.0
16617,CC_DChg,1:40:48.000,2019-11-16 00:05:31,28.0,0.0
16618,CC_DChg,1:40:49.000,2019-11-16 00:05:32,28.0,0.0
16619,CC_DChg,1:40:50.000,2019-11-16 00:05:33,28.0,0.0
16620,CC_DChg,1:40:51.000,2019-11-16 00:05:34,28.0,0.0
16621,CC_DChg,1:40:52.000,2019-11-16 00:05:35,28.0,0.0
16622,CC_DChg,1:40:53.000,2019-11-16 00:05:36,28.1,0.0
16623,CC_DChg,1:40:54.000,2019-11-16 00:05:37,28.0,0.0
16624,CC_DChg,1:40:55.000,2019-11-16 00:05:38,28.1,0.0
16625,CC_DChg,1:40:56.000,2019-11-16 00:05:39,28.0,0.0
16626,CC_DChg,1:40:57.000,2019-11-16 00:05:40,28.1,0.0
16627,CC_DChg,1:40:58.000,2019-11-16 00:05:41,28.0,0.0
16628,CC_DChg,1:40:59.000,2019-11-16 00:05:42,28.1,0.0
16629,CC_DChg,1:41:00.000,2019-11-16 00:05:43,28.1,0.0
16630,CC_DChg,1:41:01.000,2019-11-16 00:05:44,28.1,0.0
16631,CC_DChg,1:41:02.000,2019-11-16 00:05:45,28.1,0.0
16632,CC_DChg,1:41:03.000,2019-11-16 00:05:46,28.1,0.0
16633,CC_DChg,1:41:04.000,2019-11-16 00:05:47,28.1,0.0
16634,CC_DChg,1:41:05.000,2019-11-16 00:05:48,28.1,0.0
16635,CC_DChg,1:41:06.000,2019-11-16 00:05:49,28.1,0.0
16636,CC_DChg,1:41:07.000,2019-11-16 00:05:50,28.1,0.0
16637,CC_DChg,1:41:08.000,2019-11-16 00:05:51,28.2,0.0
16638,CC_DChg,1:41:09.000,2019-11-16 00:05:52,28.1,0.0
16639,CC_DChg,1:41:10.000,2019-11-16 00:05:53,28.2,0.0
16640,CC_DChg,1:41:11.000,2019-11-16 00:05:54,28.2,0.0
16641,CC_DChg,1:41:12.000,2019-11-16 00:05:55,28.2,0.0
16642,CC_DChg,1:41:13.000,2019-11-16 00:05:56,28.2,0.0
16643,CC_DChg,1:41:14.000,2019-11-16 00:05:57,28.2,0.0
16644,CC_DChg,1:41:15.000,2019-11-16 00:05:58,28.2,0.0
16645,CC_DChg,1:41:16.000,2019-11-16 00:05:59,28.2,0.0
16646,CC_DChg,1:41:17.000,2019-11-16 00:06:00,28.2,0.0
16647,CC_DChg,1:41:18.000,2019-11-16 00:06:01,28.2,0.0
16648,CC_DChg,1:41:19.000,2019-11-16 00:06:02,28.2,0.0
16649,CC_DChg,1:41:20.000,2019-11-16 00:06:03,28.2,0.0
16650,CC_DChg,1:41:21.000,2019-11-16 00:06:04,28.2,0.0
16651,CC_DChg,1:41:22.000,2019-11-16 00:06:05,28.3,0.0
16652,CC_DChg,1:41:23.000,2019-11-16 00:06:06,28.3,0.0
16653,CC_DChg,1:41:24.000,2019-11-16 00:06:07,28.3,0.0
16654,CC_DChg,1:41:25.000,2019-11-16 00:06:08,28.3,0.0
16655,CC_DChg,1:41:26.000,2019-11-16 00:06:09,28.3,0.0
16656,CC_DChg,1:41:27.000,2019-11-16 00:06:10,28.3,0.0
16657,CC_DChg,1:41:28.000,2019-11-16 00:06:11,28.3,0.0
16658,CC_DChg,1:41:29.000,2019-11-16 00:06:12,28.3,0.0
16659,CC_DChg,1:41:30.000,2019-11-16 00:06:13,28.3,0.0
16660,CC_DChg,1:41:31.000,2019-11-16 00:06:14,28.3,0.0
16661,CC_DChg,1:41:32.000,2019-11-16 00:06:15,28.3,0.0
16662,CC_DChg,1:41:33.000,2019-11-16 00:06:16,28.3,0.0
16663,CC_DChg,1:41:34.000,2019-11-16 00:06:17,28.3,0.0
16664,CC_DChg,1:41:35.000,2019-11-16 00:06:18,28.3,0.0
16665,CC_DChg,1:41:36.000,2019-11-16 00:06:19,28.3,0.0
16666,CC_DChg,1:41:37.000,2019-11-16 00:06:20,28.3,0.0
16667,CC_DChg,1:41:38.000,2019-11-16 00:06:21,28.3,0.0
16668,CC_DChg,1:41:39.000,2019-11-16 00:06:22,28.3,0.0
16669,CC_DChg,1:41:40.000,2019-11-16 00:06:23,28.3,0.0
16670,CC_DChg,1:41:41.000,2019-11-16 00:06:24,28.3,0.0
16671,CC_DChg,1:41:42.000,2019-11-16 00:06:25,28.3,0.0
16672,CC_DChg,1:41:43.000,2019-11-16 00:06:26,28.3,0.0
16673,CC_DChg,1:41:44.000,2019-11-16 00:06:27,28.3,0.0
16674,CC_DChg,1:41:45.000,2019-11-16 00:06:28,28.3,0.0
16675,CC_DChg,1:41:46.000,2019-11-16 00:06:29,28.3,0.0
16676,CC_DChg,1:41:47.000,2019-11-16 00:06:30,28.3,0.0
16677,CC_DChg,1:41:48.000,2019-11-16 00:06:31,28.3,0.0
16678,CC_DChg,1:41:49.000,2019-11-16 00:06:32,28.3,0.0
16679,CC_DChg,1:41:50.000,2019-11-16 00:06:33,28.3,0.0
16680,CC_DChg,1:41:51.000,2019-11-16 00:06:34,28.2,0.0
16681,CC_DChg,1:41:52.000,2019-11-16 00:06:35,28.3,0.0
16682,CC_DChg,1:41:53.000,2019-11-16 00:06:36,28.2,0.0
16683,CC_DChg,1:41:54.000,2019-11-16 00:06:37,28.3,0.0
16684,CC_DChg,1:41:55.000,2019-11-16 00:06:38,28.2,0.0
16685,CC_DChg,1:41:56.000,2019-11-16 00:06:39,28.2,0.0
16686,CC_DChg,1:41:57.000,2019-11-16 00:06:40,28.2,0.0
16687,CC_DChg,1:41:58.000,2019-11-16 00:06:41,28.2,0.0
16688,CC_DChg,1:41:59.000,2019-11-16 00:06:42,28.2,0.0
16689,CC_DChg,1:42:00.000,2019-11-16 00:06:43,28.2,0.0
16690,CC_DChg,1:42:01.000,2019-11-16 00:06:44,28.2,0.0
16691,CC_DChg,1:42:02.000,2019-11-16 00:06:45,28.2,0.0
16692,CC_DChg,1:42:03.000,2019-11-16 00:06:46,28.2,0.0
16693,CC_DChg,1:42:04.000,2019-11-16 00:06:47,28.2,0.0
16694,CC_DChg,1:42:05.000,2019-11-16 00:06:48,28.2,0.0
16695,CC_DChg,1:42:06.000,2019-11-16 00:06:49,28.1,0.0
16696,CC_DChg,1:42:07.000,2019-11-16 00:06:50,28.2,0.0
16697,CC_DChg,1:42:08.000,2019-11-16 00:06:51,28.1,0.0
16698,CC_DChg,1:42:09.000,2019-11-16 00:06:52,28.2,0.0
16699,CC_DChg,1:42:10.000,2019-11-16 00:06:53,28.1,0.0
16700,CC_DChg,1:42:11.000,2019-11-16 00:06:54,28.1,0.0
16701,CC_DChg,1:42:12.000,2019-11-16 00:06:55,28.1,0.0
16702,CC_DChg,1:42:13.000,2019-11-16 00:06:56,28.1,0.0
16703,CC_DChg,1:42:14.000,2019-11-16 00:06:57,28.1,0.0
16704,CC_DChg,1:42:15.000,2019-11-16 00:06:58,28.1,0.0
16705,CC_DChg,1:42:16.000,2019-11-16 00:06:59,28.1,0.0
16706,CC_DChg,1:42:17.000,2019-11-16 00:07:00,28.1,0.0
16707,CC_DChg,1:42:18.000,2019-11-16 00:07:01,28.1,0.0
16708,CC_DChg,1:42:19.000,2019-11-16 00:07:02,28.0,0.0
16709,CC_DChg,1:42:20.000,2019-11-16 00:07:03,28.1,0.0
16710,CC_DChg,1:42:21.000,2019-11-16 00:07:04,28.0,0.0
16711,CC_DChg,1:42:22.000,2019-11-16 00:07:05,28.0,0.0
16712,CC_DChg,1:42:23.000,2019-11-16 00:07:06,28.0,0.0
16713,CC_DChg,1:42:24.000,2019-11-16 00:07:07,28.0,0.0
16714,CC_DChg,1:42:25.000,2019-11-16 00:07:08,28.0,0.0
16715,CC_DChg,1:42:26.000,2019-11-16 00:07:09,28.0,0.0
16716,CC_DChg,1:42:27.000,2019-11-16 00:07:10,28.0,0.0
16717,CC_DChg,1:42:28.000,2019-11-16 00:07:11,28.0,0.0
16718,CC_DChg,1:42:29.000,2019-11-16 00:07:12,28.0,0.0
16719,CC_DChg,1:42:30.000,2019-11-16 00:07:13,28.0,0.0
16720,CC_DChg,1:42:31.000,2019-11-16 00:07:14,28.0,0.0
16721,CC_DChg,1:42:32.000,2019-11-16 00:07:15,28.0,0.0
16722,CC_DChg,1:42:33.000,2019-11-16 00:07:16,28.0,0.0
16723,CC_DChg,1:42:34.000,2019-11-16 00:07:17,28.0,0.0
16724,CC_DChg,1:42:35.000,2019-11-16 00:07:18,27.9,0.0
16725,CC_DChg,1:42:36.000,2019-11-16 00:07:19,28.0,0.0
16726,CC_DChg,1:42:37.000,2019-11-16 00:07:20,27.9,0.0
16727,CC_DChg,1:42:38.000,2019-11-16 00:07:21,28.0,0.0
16728,CC_DChg,1:42:39.000,2019-11-16 00:07:22,27.9,0.0
16729,CC_DChg,1:42:40.000,2019-11-16 00:07:23,27.9,0.0
16730,CC_DChg,1:42:41.000,2019-11-16 00:07:24,27.9,0.0
16731,CC_DChg,1:42:42.000,2019-11-16 00:07:25,27.9,0.0
16732,CC_DChg,1:42:43.000,2019-11-16 00:07:26,27.9,0.0
16733,CC_DChg,1:42:44.000,2019-11-16 00:07:27,27.9,0.0
16734,CC_DChg,1:42:45.000,2019-11-16 00:07:28,27.9,0.0
16735,CC_DChg,1:42:46.000,2019-11-16 00:07:29,27.9,0.0
16736,CC_DChg,1:42:47.000,2019-11-16 00:07:30,27.9,0.0
16737,CC_DChg,1:42:48.000,2019-11-16 00:07:31,27.9,0.0
16738,CC_DChg,1:42:49.000,2019-11-16 00:07:32,27.9,0.0
16739,CC_DChg,1:42:50.000,2019-11-16 00:07:33,27.9,0.0
16740,CC_DChg,1:42:51.000,2019-11-16 00:07:34,27.9,0.0
16741,CC_DChg,1:42:52.000,2019-11-16 00:07:35,27.9,0.0
16742,CC_DChg,1:42:53.000,2019-11-16 00:07:36,27.9,0.0
16743,CC_DChg,1:42:54.000,2019-11-16 00:07:37,27.9,0.0
16744,CC_DChg,1:42:55.000,2019-11-16 00:07:38,27.9,0.0
16745,CC_DChg,1:42:56.000,2019-11-16 00:07:39,27.9,0.0
16746,CC_DChg,1:42:57.000,2019-11-16 00:07:40,27.9,0.0
16747,CC_DChg,1:42:58.000,2019-11-16 00:07:41,27.9,0.0
16748,CC_DChg,1:42:59.000,2019-11-16 00:07:42,27.9,0.0
16749,CC_DChg,1:43:00.000,2019-11-16 00:07:43,27.9,0.0
16750,CC_DChg,1:43:01.000,2019-11-16 00:07:44,27.9,0.0
16751,CC_DChg,1:43:02.000,2019-11-16 00:07:45,27.9,0.0
16752,CC_DChg,1:43:03.000,2019-11-16 00:07:46,27.9,0.0
16753,CC_DChg,1:43:04.000,2019-11-16 00:07:47,27.9,0.0
16754,CC_DChg,1:43:05.000,2019-11-16 00:07:48,27.9,0.0
16755,CC_DChg,1:43:06.000,2019-11-16 00:07:49,27.9,0.0
16756,CC_DChg,1:43:07.000,2019-11-16 00:07:50,27.9,0.0
16757,CC_DChg,1:43:08.000,2019-11-16 00:07:51,27.9,0.0
16758,CC_DChg,1:43:09.000,2019-11-16 00:07:52,27.9,0.0
16759,CC_DChg,1:43:10.000,2019-11-16 00:07:53,27.9,0.0
16760,CC_DChg,1:43:11.000,2019-11-16 00:07:54,27.9,0.0
16761,CC_DChg,1:43:12.000,2019-11-16 00:07:55,27.9,0.0
16762,CC_DChg,1:43:13.000,2019-11-16 00:07:56,28.0,0.0
16763,CC_DChg,1:43:14.000,2019-11-16 00:07:57,27.9,0.0
16764,CC_DChg,1:43:15.000,2019-11-16 00:07:58,27.9,0.0
16765,CC_DChg,1:43:16.000,2019-11-16 00:07:59,28.0,0.0
16766,CC_DChg,1:43:17.000,2019-11-16 00:08:00,27.9,0.0
16767,CC_DChg,1:43:18.000,2019-11-16 00:08:01,28.0,0.0
16768,CC_DChg,1:43:19.000,2019-11-16 00:08:02,27.9,0.0
16769,CC_DChg,1:43:20.000,2019-11-16 00:08:03,28.0,0.0
16770,CC_DChg,1:43:21.000,2019-11-16 00:08:04,28.0,0.0
16771,CC_DChg,1:43:22.000,2019-11-16 00:08:05,28.0,0.0
16772,CC_DChg,1:43:23.000,2019-11-16 00:08:06,28.0,0.0
16773,CC_DChg,1:43:24.000,2019-11-16 00:08:07,28.0,0.0
16774,CC_DChg,1:43:25.000,2019-11-16 00:08:08,28.0,0.0
16775,CC_DChg,1:43:26.000,2019-11-16 00:08:09,28.0,0.0
16776,CC_DChg,1:43:27.000,2019-11-16 00:08:10,28.0,0.0
16777,CC_DChg,1:43:28.000,2019-11-16 00:08:11,28.0,0.0
16778,CC_DChg,1:43:29.000,2019-11-16 00:08:12,28.0,0.0
16779,CC_DChg,1:43:30.000,2019-11-16 00:08:13,28.0,0.0
16780,CC_DChg,1:43:31.000,2019-11-16 00:08:14,28.0,0.0
16781,CC_DChg,1:43:32.000,2019-11-16 00:08:15,28.1,0.0
16782,CC_DChg,1:43:33.000,2019-11-16 00:08:16,28.0,0.0
16783,CC_DChg,1:43:34.000,2019-11-16 00:08:17,28.1,0.0
16784,CC_DChg,1:43:35.000,2019-11-16 00:08:18,28.0,0.0
16785,CC_DChg,1:43:36.000,2019-11-16 00:08:19,28.1,0.0
16786,CC_DChg,1:43:37.000,2019-11-16 00:08:20,28.1,0.0
16787,CC_DChg,1:43:38.000,2019-11-16 00:08:21,28.1,0.0
16788,CC_DChg,1:43:39.000,2019-11-16 00:08:22,28.1,0.0
16789,CC_DChg,1:43:40.000,2019-11-16 00:08:23,28.1,0.0
16790,CC_DChg,1:43:41.000,2019-11-16 00:08:24,28.1,0.0
16791,CC_DChg,1:43:42.000,2019-11-16 00:08:25,28.1,0.0
16792,CC_DChg,1:43:43.000,2019-11-16 00:08:26,28.1,0.0
16793,CC_DChg,1:43:44.000,2019-11-16 00:08:27,28.1,0.0
16794,CC_DChg,1:43:45.000,2019-11-16 00:08:28,28.1,0.0
16795,CC_DChg,1:43:46.000,2019-11-16 00:08:29,28.1,0.0
16796,CC_DChg,1:43:47.000,2019-11-16 00:08:30,28.2,0.0
16797,CC_DChg,1:43:48.000,2019-11-16 00:08:31,28.2,0.0
16798,CC_DChg,1:43:49.000,2019-11-16 00:08:32,28.2,0.0
16799,CC_DChg,1:43:50.000,2019-11-16 00:08:33,28.2,0.0
16800,CC_DChg,1:43:51.000,2019-11-16 00:08:34,28.2,0.0
16801,CC_DChg,1:43:52.000,2019-11-16 00:08:35,28.2,0.0
16802,CC_DChg,1:43:53.000,2019-11-16 00:08:36,28.2,0.0
16803,CC_DChg,1:43:54.000,2019-11-16 00:08:37,28.2,0.0
16804,CC_DChg,1:43:55.000,2019-11-16 00:08:38,28.2,0.0
16805,CC_DChg,1:43:56.000,2019-11-16 00:08:39,28.2,0.0
16806,CC_DChg,1:43:57.000,2019-11-16 00:08:40,28.2,0.0
16807,CC_DChg,1:43:58.000,2019-11-16 00:08:41,28.2,0.0
16808,CC_DChg,1:43:59.000,2019-11-16 00:08:42,28.2,0.0
16809,CC_DChg,1:44:00.000,2019-11-16 00:08:43,28.2,0.0
16810,CC_DChg,1:44:01.000,2019-11-16 00:08:44,28.3,0.0
16811,CC_DChg,1:44:02.000,2019-11-16 00:08:45,28.2,0.0
16812,CC_DChg,1:44:03.000,2019-11-16 00:08:46,28.2,0.0
16813,CC_DChg,1:44:04.000,2019-11-16 00:08:47,28.3,0.0
16814,CC_DChg,1:44:05.000,2019-11-16 00:08:48,28.2,0.0
16815,CC_DChg,1:44:06.000,2019-11-16 00:08:49,28.3,0.0
16816,CC_DChg,1:44:07.000,2019-11-16 00:08:50,28.2,0.0
16817,CC_DChg,1:44:08.000,2019-11-16 00:08:51,28.3,0.0
16818,CC_DChg,1:44:09.000,2019-11-16 00:08:52,28.2,0.0
16819,CC_DChg,1:44:10.000,2019-11-16 00:08:53,28.3,0.0
16820,CC_DChg,1:44:11.000,2019-11-16 00:08:54,28.3,0.0
16821,CC_DChg,1:44:12.000,2019-11-16 00:08:55,28.3,0.0
16822,CC_DChg,1:44:13.000,2019-11-16 00:08:56,28.2,0.0
16823,CC_DChg,1:44:14.000,2019-11-16 00:08:57,28.2,0.0
16824,CC_DChg,1:44:15.000,2019-11-16 00:08:58,28.3,0.0
16825,CC_DChg,1:44:16.000,2019-11-16 00:08:59,28.2,0.0
16826,CC_DChg,1:44:17.000,2019-11-16 00:09:00,28.3,0.0
16827,CC_DChg,1:44:18.000,2019-11-16 00:09:01,28.2,0.0
16828,CC_DChg,1:44:19.000,2019-11-16 00:09:02,28.3,0.0
16829,CC_DChg,1:44:20.000,2019-11-16 00:09:03,28.2,0.0
16830,CC_DChg,1:44:21.000,2019-11-16 00:09:04,28.2,0.0
16831,CC_DChg,1:44:22.000,2019-11-16 00:09:05,28.2,0.0
16832,CC_DChg,1:44:23.000,2019-11-16 00:09:06,28.2,0.0
16833,CC_DChg,1:44:24.000,2019-11-16 00:09:07,28.2,0.0
16834,CC_DChg,1:44:25.000,2019-11-16 00:09:08,28.2,0.0
16835,CC_DChg,1:44:26.000,2019-11-16 00:09:09,28.2,0.0
16836,CC_DChg,1:44:27.000,2019-11-16 00:09:10,28.2,0.0
16837,CC_DChg,1:44:28.000,2019-11-16 00:09:11,28.2,0.0
16838,CC_DChg,1:44:29.000,2019-11-16 00:09:12,28.2,0.0
16839,CC_DChg,1:44:30.000,2019-11-16 00:09:13,28.2,0.0
16840,CC_DChg,1:44:31.000,2019-11-16 00:09:14,28.2,0.0
16841,CC_DChg,1:44:32.000,2019-11-16 00:09:15,28.2,0.0
16842,CC_DChg,1:44:33.000,2019-11-16 00:09:16,28.2,0.0
16843,CC_DChg,1:44:34.000,2019-11-16 00:09:17,28.2,0.0
16844,CC_DChg,1:44:35.000,2019-11-16 00:09:18,28.2,0.0
16845,CC_DChg,1:44:36.000,2019-11-16 00:09:19,28.2,0.0
16846,CC_DChg,1:44:37.000,2019-11-16 00:09:20,28.1,0.0
16847,CC_DChg,1:44:38.000,2019-11-16 00:09:21,28.2,0.0
16848,CC_DChg,1:44:39.000,2019-11-16 00:09:22,28.1,0.0
16849,CC_DChg,1:44:40.000,2019-11-16 00:09:23,28.2,0.0
16850,CC_DChg,1:44:41.000,2019-11-16 00:09:24,28.1,0.0
16851,CC_DChg,1:44:42.000,2019-11-16 00:09:25,28.1,0.0
16852,CC_DChg,1:44:43.000,2019-11-16 00:09:26,28.1,0.0
16853,CC_DChg,1:44:44.000,2019-11-16 00:09:27,28.1,0.0
16854,CC_DChg,1:44:45.000,2019-11-16 00:09:28,28.1,0.0
16855,CC_DChg,1:44:46.000,2019-11-16 00:09:29,28.1,0.0
16856,CC_DChg,1:44:47.000,2019-11-16 00:09:30,28.1,0.0
16857,CC_DChg,1:44:48.000,2019-11-16 00:09:31,28.1,0.0
16858,CC_DChg,1:44:49.000,2019-11-16 00:09:32,28.1,0.0
16859,CC_DChg,1:44:50.000,2019-11-16 00:09:33,28.0,0.0
16860,CC_DChg,1:44:51.000,2019-11-16 00:09:34,28.1,0.0
16861,CC_DChg,1:44:52.000,2019-11-16 00:09:35,28.0,0.0
16862,CC_DChg,1:44:53.000,2019-11-16 00:09:36,28.0,0.0
16863,CC_DChg,1:44:54.000,2019-11-16 00:09:37,28.0,0.0
16864,CC_DChg,1:44:55.000,2019-11-16 00:09:38,28.0,0.0
16865,CC_DChg,1:44:56.000,2019-11-16 00:09:39,28.0,0.0
16866,CC_DChg,1:44:57.000,2019-11-16 00:09:40,28.0,0.0
16867,CC_DChg,1:44:58.000,2019-11-16 00:09:41,28.0,0.0
16868,CC_DChg,1:44:59.000,2019-11-16 00:09:42,28.0,0.0
16869,CC_DChg,1:45:00.000,2019-11-16 00:09:43,28.0,0.0
16870,CC_DChg,1:45:01.000,2019-11-16 00:09:44,28.0,0.0
16871,CC_DChg,1:45:02.000,2019-11-16 00:09:45,28.0,0.0
16872,CC_DChg,1:45:03.000,2019-11-16 00:09:46,28.0,0.0
16873,CC_DChg,1:45:04.000,2019-11-16 00:09:47,27.9,0.0
16874,CC_DChg,1:45:05.000,2019-11-16 00:09:48,27.9,0.0
16875,CC_DChg,1:45:06.000,2019-11-16 00:09:49,28.0,0.0
16876,CC_DChg,1:45:07.000,2019-11-16 00:09:50,27.9,0.0
16877,CC_DChg,1:45:08.000,2019-11-16 00:09:51,27.9,0.0
16878,CC_DChg,1:45:09.000,2019-11-16 00:09:52,27.9,0.0
16879,CC_DChg,1:45:10.000,2019-11-16 00:09:53,27.9,0.0
16880,CC_DChg,1:45:11.000,2019-11-16 00:09:54,27.9,0.0
16881,CC_DChg,1:45:12.000,2019-11-16 00:09:55,27.9,0.0
16882,CC_DChg,1:45:13.000,2019-11-16 00:09:56,27.9,0.0
16883,CC_DChg,1:45:14.000,2019-11-16 00:09:57,27.9,0.0
16884,CC_DChg,1:45:15.000,2019-11-16 00:09:58,27.9,0.0
16885,CC_DChg,1:45:16.000,2019-11-16 00:09:59,27.9,0.0
16886,CC_DChg,1:45:17.000,2019-11-16 00:10:00,27.9,0.0
16887,CC_DChg,1:45:18.000,2019-11-16 00:10:01,27.9,0.0
16888,CC_DChg,1:45:19.000,2019-11-16 00:10:02,27.9,0.0
16889,CC_DChg,1:45:20.000,2019-11-16 00:10:03,27.9,0.0
16890,CC_DChg,1:45:21.000,2019-11-16 00:10:04,27.9,0.0
16891,CC_DChg,1:45:22.000,2019-11-16 00:10:05,27.9,0.0
16892,CC_DChg,1:45:23.000,2019-11-16 00:10:06,27.9,0.0
16893,CC_DChg,1:45:24.000,2019-11-16 00:10:07,27.9,0.0
16894,CC_DChg,1:45:25.000,2019-11-16 00:10:08,27.9,0.0
16895,CC_DChg,1:45:26.000,2019-11-16 00:10:09,27.9,0.0
16896,CC_DChg,1:45:27.000,2019-11-16 00:10:10,27.9,0.0
16897,CC_DChg,1:45:28.000,2019-11-16 00:10:11,27.9,0.0
16898,CC_DChg,1:45:29.000,2019-11-16 00:10:12,27.9,0.0
16899,CC_DChg,1:45:30.000,2019-11-16 00:10:13,27.9,0.0
16900,CC_DChg,1:45:31.000,2019-11-16 00:10:14,27.9,0.0
16901,CC_DChg,1:45:32.000,2019-11-16 00:10:15,27.9,0.0
16902,CC_DChg,1:45:33.000,2019-11-16 00:10:16,27.9,0.0
16903,CC_DChg,1:45:34.000,2019-11-16 00:10:17,27.9,0.0
16904,CC_DChg,1:45:35.000,2019-11-16 00:10:18,27.9,0.0
16905,CC_DChg,1:45:36.000,2019-11-16 00:10:19,27.9,0.0
16906,CC_DChg,1:45:37.000,2019-11-16 00:10:20,27.9,0.0
16907,CC_DChg,1:45:38.000,2019-11-16 00:10:21,27.9,0.0
16908,CC_DChg,1:45:39.000,2019-11-16 00:10:22,27.9,0.0
16909,CC_DChg,1:45:40.000,2019-11-16 00:10:23,27.9,0.0
16910,CC_DChg,1:45:41.000,2019-11-16 00:10:24,27.9,0.0
16911,CC_DChg,1:45:42.000,2019-11-16 00:10:25,27.9,0.0
